index,beam_index,camera_exists,mmwave_exists,unit1_gps_exists,unit2_gps_exists,mmwave_num_values,mmwave_max_power,mmwave_mean_power,unit2_pdop,unit2_hdop,unit2_num_sat,unit2_fix_type
674,21,True,True,True,True,64,0.07379694,0.02643586359375,1.3,0.7,17,3D
675,22,True,True,True,True,64,0.0828113,0.0263904559375,1.3,0.7,12,3D
676,21,True,True,True,True,64,0.07685558,0.02697016203125,1.3,0.7,22,3D
677,21,True,True,True,True,64,0.08434244,0.027084632343749998,1.1,0.6,17,3D
678,22,True,True,True,True,64,0.08076049,0.0267400703125,1.1,0.6,17,3D
679,22,True,True,True,True,64,0.08621132,0.02771913828125,1.3,0.7,12,3D
680,22,True,True,True,True,64,0.0832912,0.02791243625,1.3,0.7,17,3D
681,23,True,True,True,True,64,0.08197209,0.0267947978125,1.3,0.7,22,3D
682,22,True,True,True,True,64,0.07406842,0.02695108625,1.1,0.6,17,3D
683,23,True,True,True,True,64,0.09175672,0.02989358515625,1.1,0.6,22,3D
684,23,True,True,True,True,64,0.07985521,0.0285918475,1.1,0.6,12,3D
685,23,True,True,True,True,64,0.07886781,0.02874398390625,1.1,0.6,12,3D
686,23,True,True,True,True,64,0.06600637,0.026535575625000002,1.1,0.6,17,3D
687,25,True,True,True,True,64,0.11303204,0.03442350796875,1.1,0.6,12,3D
688,23,True,True,True,True,64,0.0333677,0.02062858015625,1.1,0.6,17,3D
689,25,True,True,True,True,64,0.03859871,0.02131285,1.1,0.6,17,3D
690,26,True,True,True,True,64,0.05691231,0.024212988125,1.1,0.6,17,3D
691,26,True,True,True,True,64,0.08531225,0.02857604296875,1.3,0.7,17,3D
692,26,True,True,True,True,64,0.08629552,0.028603453125,1.3,0.7,22,3D
693,26,True,True,True,True,64,0.07388039,0.0260606603125,1.3,0.7,22,3D
694,26,True,True,True,True,64,0.046687,0.02210225421875,1.1,0.6,17,3D
695,26,True,True,True,True,64,0.05495833,0.02286315515625,1.1,0.6,12,3D
696,26,True,True,True,True,64,0.06579563,0.02429939078125,1.1,0.6,17,3D
697,27,True,True,True,True,64,0.06390838,0.02429442359375,1.3,0.7,17,3D
698,26,True,True,True,True,64,0.06342978,0.024010738125,1.3,0.7,12,3D
699,26,True,True,True,True,64,0.05091319,0.02205933609375,1.3,0.7,17,3D
700,25,True,True,True,True,64,0.0599029,0.02397450984375,1.1,0.6,22,3D
701,27,True,True,True,True,64,0.07247235,0.026119163437500002,1.1,0.6,12,3D
702,27,True,True,True,True,64,0.08426557,0.0273722946875,1.1,0.6,12,3D
703,28,True,True,True,True,64,0.09735396,0.02837201484375,1.3,0.7,12,3D
704,28,True,True,True,True,64,0.09649112,0.0297024278125,1.3,0.7,17,3D
705,28,True,True,True,True,64,0.13173284,0.031784348906249996,1.3,0.7,22,3D
706,28,True,True,True,True,64,0.11711204,0.03142018765625,1.3,0.7,17,3D
707,28,True,True,True,True,64,0.12722002,0.03162088703125,1.3,0.7,17,3D
708,29,True,True,True,True,64,0.13210617,0.033100186562499995,1.3,0.7,17,3D
709,28,True,True,True,True,64,0.10723361,0.03151928171875,1.3,0.7,22,3D
710,29,True,True,True,True,64,0.14357066,0.035272373281250005,1.1,0.6,17,3D
711,29,True,True,True,True,64,0.1035305,0.03105211390625,1.1,0.6,17,3D
712,29,True,True,True,True,64,0.11525028,0.0321863684375,1.1,0.6,12,3D
713,32,True,True,True,True,64,0.17829679,0.0417078115625,1.1,0.6,12,3D
714,31,True,True,True,True,64,0.04420173,0.0215513609375,1.1,0.6,17,3D
715,23,True,True,True,True,64,0.02091101,0.01812446390625,1.1,0.6,12,3D
716,15,True,True,True,True,64,0.01908291,0.01774043703125,1.1,0.6,12,3D
717,33,True,True,True,True,64,0.12356319,0.03268397125,1.1,0.6,12,3D
718,33,True,True,True,True,64,0.1287116,0.0323679278125,1.3,0.7,22,3D
719,36,True,True,True,True,64,0.14603922,0.03805155546875,1.4,0.7,12,3D
720,37,True,True,True,True,64,0.19412775,0.044220509062499996,1.1,0.6,12,3D
721,37,True,True,True,True,64,0.20243414,0.0446653834375,1.4,0.7,17,3D
722,38,True,True,True,True,64,0.21845342,0.046994167343750004,1.3,0.7,12,3D
723,39,True,True,True,True,64,0.22536704,0.04448692671875,1.3,0.7,17,3D
724,38,True,True,True,True,64,0.16905449,0.037082659843750004,1.3,0.7,12,3D
725,42,True,True,True,True,64,0.17672788,0.0400247853125,1.3,0.7,17,3D
726,42,True,True,True,True,64,0.20503695,0.045843481562499996,1.4,0.7,17,3D
727,43,True,True,True,True,64,0.21885765,0.047702597500000006,1.4,0.7,22,3D
728,44,True,True,True,True,64,0.20259678,0.04765584234375,1.3,0.7,17,3D
729,46,True,True,True,True,64,0.21895261,0.047900588281249996,1.3,0.7,12,3D
730,48,True,True,True,True,64,0.30513495,0.04768375281250001,1.3,0.7,17,3D
731,48,True,True,True,True,64,0.24247251,0.0498903628125,1.5,0.8,22,3D
732,48,True,True,True,True,64,0.18546794,0.044268568281250004,1.5,0.8,12,3D
733,49,True,True,True,True,64,0.17346093,0.044378373124999995,1.5,0.8,22,3D
734,51,True,True,True,True,64,0.20262523,0.04614510765625,1.5,0.8,12,3D
735,51,True,True,True,True,64,0.21724001,0.0479222259375,1.4,0.8,22,3D
736,52,True,True,True,True,64,0.21472369,0.04774295296875,1.4,0.8,17,3D
737,53,True,True,True,True,64,0.22927482,0.05007343671875,1.2,0.7,17,3D
738,55,True,True,True,True,64,0.22042039,0.05017992046875,1.3,0.7,12,3D
739,54,True,True,True,True,64,0.21605133,0.0467849215625,1.3,0.7,22,3D
740,55,True,True,True,True,64,0.22367314,0.0503512203125,1.3,0.7,12,3D
741,55,True,True,True,True,64,0.21179074,0.048595473437499995,1.3,0.7,17,3D
742,56,True,True,True,True,64,0.14795555,0.04009949015625,1.3,0.7,22,3D
743,57,True,True,True,True,64,0.09250647,0.030920983906250005,1.3,0.7,17,3D
744,59,True,True,True,True,64,0.05804118,0.0229728378125,1.3,0.7,17,3D
745,61,True,True,True,True,64,0.03938778,0.020175394375,1.3,0.7,12,3D
746,61,True,True,True,True,64,0.07679255,0.02570400984375,1.4,0.8,16,3D
747,59,True,True,True,True,64,0.12507379,0.0321526075,1.4,0.8,16,3D
748,59,True,True,True,True,64,0.08927591,0.02866774984375,1.4,0.8,11,3D
749,59,True,True,True,True,64,0.06470752,0.025891061562499998,1.4,0.8,16,3D
750,59,True,True,True,True,64,0.08403161,0.02733652453125,1.4,0.8,21,3D
751,58,True,True,True,True,64,0.10251955,0.031885233124999995,1.8,0.8,16,3D
752,58,True,True,True,True,64,0.07508575,0.02674916,1.8,0.8,16,3D
753,59,True,True,True,True,64,0.1009308,0.031529989375,1.8,0.8,16,3D
754,57,True,True,True,True,64,0.11075131,0.0339447571875,1.8,0.8,11,3D
755,55,True,True,True,True,64,0.10893536,0.0310866071875,1.8,0.8,16,3D
756,55,True,True,True,True,64,0.0956381,0.030757301562500002,1.8,0.8,16,3D
757,54,True,True,True,True,64,0.134092,0.035073689374999995,1.8,0.8,16,3D
758,55,True,True,True,True,64,0.10313166,0.03093826890625,1.8,0.8,16,3D
759,54,True,True,True,True,64,0.1056632,0.03155337296875,1.5,0.8,16,3D
760,54,True,True,True,True,64,0.11939932,0.034749495625,1.5,0.8,21,3D
761,53,True,True,True,True,64,0.10525812,0.03147075,1.5,0.8,16,3D
762,51,True,True,True,True,64,0.12173633,0.0333294815625,1.5,0.8,11,3D
763,51,True,True,True,True,64,0.13302988,0.0347248115625,1.5,0.8,16,3D
764,51,True,True,True,True,64,0.10542306,0.0307187575,1.5,0.8,16,3D
765,51,True,True,True,True,64,0.11026676,0.03235756484375,1.6,0.8,16,3D
766,48,True,True,True,True,64,0.11774363,0.03406230390625,1.5,0.8,21,3D
767,48,True,True,True,True,64,0.12870136,0.033153540468750006,1.5,0.8,12,3D
768,48,True,True,True,True,64,0.11266736,0.03285355890625,1.5,0.8,21,3D
769,46,True,True,True,True,64,0.12429217,0.034297724375000005,1.5,0.8,17,3D
770,46,True,True,True,True,64,0.12984055,0.03600523421875,1.5,0.8,12,3D
771,45,True,True,True,True,64,0.11126994,0.03279919765625,1.4,0.8,12,3D
772,44,True,True,True,True,64,0.08242662,0.029767669687499998,1.4,0.8,17,3D
773,43,True,True,True,True,64,0.13439511,0.03533854140624999,1.4,0.8,22,3D
774,42,True,True,True,True,64,0.11029013,0.0316207775,1.5,0.8,12,3D
775,41,True,True,True,True,64,0.10504636,0.03188687625,1.5,0.8,17,3D
776,39,True,True,True,True,64,0.10802413,0.03173517671875,1.5,0.8,22,3D
777,39,True,True,True,True,64,0.11943252,0.029835376093749998,1.5,0.8,17,3D
778,38,True,True,True,True,64,0.11567063,0.02896930734375,1.5,0.8,12,3D
779,38,True,True,True,True,64,0.05649346,0.02432539625,1.5,0.8,7,3D
780,37,True,True,True,True,64,0.06889576,0.02526366453125,1.8,0.9,22,3D
781,34,True,True,True,True,64,0.07179269,0.025382041093750002,1.5,0.8,17,3D
782,33,True,True,True,True,64,0.08367359,0.02772305875,1.4,0.8,12,3D
783,32,True,True,True,True,64,0.03783476,0.020913650625,1.3,0.7,22,3D
784,30,True,True,True,True,64,0.07473771,0.02808516140625,1.5,0.8,17,3D
785,29,True,True,True,True,64,0.08028989,0.02681526796875,1.5,0.8,17,3D
786,28,True,True,True,True,64,0.11761057,0.029591142187500002,1.5,0.8,17,3D
787,28,True,True,True,True,64,0.07190724,0.027499770625,1.6,0.8,12,3D
788,26,True,True,True,True,64,0.08653232,0.028890083906250003,1.5,0.8,12,3D
789,26,True,True,True,True,64,0.04376908,0.023857365,1.4,0.7,17,3D
790,22,True,True,True,True,64,0.06613263,0.0286603959375,1.5,0.8,12,3D
791,22,True,True,True,True,64,0.05634129,0.024502178906249998,1.6,0.8,12,3D
792,22,True,True,True,True,64,0.07513388,0.025673813125,1.6,0.8,17,3D
793,21,True,True,True,True,64,0.07864714,0.02729755671875,1.6,0.8,17,3D
794,20,True,True,True,True,64,0.0954527,0.028250908124999998,1.5,0.8,12,3D
795,20,True,True,True,True,64,0.07911703,0.0268257453125,1.5,0.8,12,3D
796,19,True,True,True,True,64,0.07506328,0.02685865421875,1.5,0.8,17,3D
797,16,True,True,True,True,64,0.07591389,0.0261473090625,1.5,0.8,12,3D
798,16,True,True,True,True,64,0.08450296,0.026825416875,1.3,0.7,22,3D
799,16,True,True,True,True,64,0.06691872,0.0253316175,1.4,0.8,12,3D
800,14,True,True,True,True,64,0.06499057,0.02595975703125,1.5,0.8,17,3D
801,14,True,True,True,True,64,0.09343796,0.02785589265625,1.5,0.8,17,3D
802,13,True,True,True,True,64,0.0618952,0.024214007812499997,1.4,0.7,12,3D
803,10,True,True,True,True,64,0.0886911,0.02588952234375,1.6,0.8,17,3D
804,10,True,True,True,True,64,0.12637457,0.0302287475,1.8,0.9,22,3D
805,11,True,True,True,True,64,0.04904779,0.02295795671875,1.5,0.8,17,3D
806,10,True,True,True,True,64,0.02300458,0.018775287187500003,1.5,0.8,12,3D
807,10,True,True,True,True,64,0.0186618,0.017625031562499997,1.8,0.9,17,3D
808,10,True,True,True,True,64,0.0195956,0.017723525156250003,1.8,0.9,11,3D
809,6,True,True,True,True,64,0.02452797,0.018035690781250002,1.6,0.8,21,3D
810,5,True,True,True,True,64,0.02282902,0.01812609609375,1.6,0.8,16,3D
811,6,True,True,True,True,64,0.0192522,0.01765888578125,1.6,0.8,16,3D
812,5,True,True,True,True,64,0.01822444,0.017547255468750002,1.6,0.8,16,3D
813,3,True,True,True,True,64,0.0186791,0.01760205828125,1.4,0.8,16,3D
814,5,True,True,True,True,64,0.01859111,0.01757497125,1.6,0.8,16,3D
815,2,True,True,True,True,64,0.05530784,0.021846101875,1.3,0.7,12,3D
816,2,True,True,True,True,64,0.06509383,0.02316676140625,1.3,0.7,22,3D
817,3,True,True,True,True,64,0.10104099,0.02755581359375,1.3,0.7,17,3D
818,4,True,True,True,True,64,0.07680418,0.026116082656249998,1.3,0.7,17,3D
819,3,True,True,True,True,64,0.07533897,0.025658917656250002,1.3,0.7,17,3D
820,6,True,True,True,True,64,0.05678347,0.02352292515625,1.3,0.7,17,3D
821,5,True,True,True,True,64,0.09316447,0.027697338125,1.3,0.7,17,3D
822,6,True,True,True,True,64,0.12064345,0.031505205625,1.3,0.7,17,3D
823,7,True,True,True,True,64,0.13808015,0.03376783625,1.3,0.7,17,3D
824,7,True,True,True,True,64,0.1336672,0.0355354515625,1.3,0.7,17,3D
825,7,True,True,True,True,64,0.17368457,0.04110841640625,1.3,0.7,12,3D
826,7,True,True,True,True,64,0.15709202,0.039662990625000005,1.4,0.8,17,3D
827,7,True,True,True,True,64,0.16049927,0.040032055,1.3,0.7,17,3D
828,10,True,True,True,True,64,0.15521395,0.03778414171875,1.3,0.7,17,3D
829,10,True,True,True,True,64,0.1452128,0.036342664218749994,1.3,0.7,17,3D
830,10,True,True,True,True,64,0.16425486,0.036827974375,1.3,0.7,17,3D
831,11,True,True,True,True,64,0.14734904,0.036477174375000004,1.3,0.7,7,3D
832,12,True,True,True,True,64,0.19517401,0.037301284375,1.3,0.7,12,3D
833,13,True,True,True,True,64,0.14938174,0.035932570312499995,1.3,0.7,12,3D
834,13,True,True,True,True,64,0.12289286,0.0329642309375,1.3,0.7,17,3D
835,13,True,True,True,True,64,0.1101955,0.03139302796875,1.3,0.7,17,3D
836,13,True,True,True,True,64,0.12579164,0.033820830937500004,1.3,0.7,17,3D
837,16,True,True,True,True,64,0.12818708,0.035895410625,1.3,0.7,17,3D
838,16,True,True,True,True,64,0.13652802,0.036134574687500004,1.3,0.7,17,3D
839,14,True,True,True,True,64,0.13536045,0.03675254328125,1.3,0.7,17,3D
840,16,True,True,True,True,64,0.14551494,0.0364158659375,1.3,0.7,7,3D
841,17,True,True,True,True,64,0.17099471,0.03695807671875,1.3,0.7,17,3D
842,17,True,True,True,True,64,0.14932443,0.0374905065625,1.3,0.7,17,3D
843,16,True,True,True,True,64,0.12360635,0.0340393296875,1.1,0.6,17,3D
844,17,True,True,True,True,64,0.15680172,0.03949924546875,1.1,0.6,17,3D
845,17,True,True,True,True,64,0.18593754,0.0424344871875,1.1,0.6,17,3D
846,17,True,True,True,True,64,0.17261843,0.04048036421875,1.1,0.6,17,3D
847,18,True,True,True,True,64,0.1540983,0.0399059396875,1.1,0.6,12,3D
848,20,True,True,True,True,64,0.16103709,0.03994741046875,1.1,0.6,17,3D
849,19,True,True,True,True,64,0.15324961,0.04072301734375,1.1,0.6,12,3D
850,20,True,True,True,True,64,0.16986711,0.04112329203125,1.1,0.6,12,3D
851,20,True,True,True,True,64,0.15703134,0.03954250109375,1.1,0.6,12,3D
852,20,True,True,True,True,64,0.17909817,0.0413797853125,1.1,0.6,17,3D
853,20,True,True,True,True,64,0.16570719,0.04183272390625001,1.1,0.6,17,3D
854,20,True,True,True,True,64,0.18022873,0.0430869640625,1.1,0.6,17,3D
855,21,True,True,True,True,64,0.18932578,0.042296293750000005,1.1,0.6,17,3D
856,21,True,True,True,True,64,0.18223998,0.04268555171875,1.1,0.6,17,3D
857,20,True,True,True,True,64,0.17272857,0.042280485156250006,1.1,0.6,12,3D
858,21,True,True,True,True,64,0.2045757,0.043472219687499994,1.1,0.6,22,3D
859,21,True,True,True,True,64,0.19791679,0.04595694359375001,1.1,0.6,12,3D
860,22,True,True,True,True,64,0.2027154,0.04599689765625,1.1,0.6,17,3D
861,22,True,True,True,True,64,0.20676443,0.04660637109375,1.1,0.6,17,3D
862,22,True,True,True,True,64,0.23575698,0.049400572343750004,1.1,0.6,17,3D
863,22,True,True,True,True,64,0.21820126,0.04851341140625,1.1,0.6,7,3D
864,22,True,True,True,True,64,0.197258,0.047341301249999995,1.1,0.6,17,3D
865,22,True,True,True,True,64,0.16350414,0.04484780609375,1.1,0.6,17,3D
866,23,True,True,True,True,64,0.1243935,0.039305638749999997,1.1,0.6,12,3D
867,23,True,True,True,True,64,0.15294561,0.0440427221875,1.1,0.6,12,3D
868,25,True,True,True,True,64,0.0426878,0.023192003125,1.1,0.6,12,3D
869,26,True,True,True,True,64,0.05582109,0.025676020624999997,1.1,0.6,17,3D
870,26,True,True,True,True,64,0.15973957,0.041283012812500006,1.1,0.7,12,3D
871,26,True,True,True,True,64,0.1847716,0.041827271562500004,1.3,0.7,17,3D
872,26,True,True,True,True,64,0.15194888,0.037348269843750004,1.3,0.7,17,3D
873,26,True,True,True,True,64,0.13325274,0.035296974375,1.3,0.7,17,3D
874,28,True,True,True,True,64,0.17796692,0.04027941484375,1.1,0.6,17,3D
875,27,True,True,True,True,64,0.23581201,0.0453808284375,1.1,0.6,17,3D
876,28,True,True,True,True,64,0.22272891,0.0455428975,1.1,0.6,12,3D
877,28,True,True,True,True,64,0.2463312,0.04801333625,1.1,0.6,12,3D
878,28,True,True,True,True,64,0.2419742,0.04677021203125,1.3,0.7,17,3D
879,29,True,True,True,True,64,0.21201156,0.052293740000000005,1.3,0.7,22,3D
880,31,True,True,True,True,64,0.19757569,0.04073381125,1.3,0.7,17,3D
881,32,True,True,True,True,64,0.0613124,0.02479011890625,1.4,0.7,17,3D
882,33,True,True,True,True,64,0.04177574,0.02114599828125,1.4,0.7,12,3D
883,33,True,True,True,True,64,0.10474311,0.03094897875,1.4,0.7,22,3D
884,34,True,True,True,True,64,0.22154082,0.044796258125,1.3,0.7,12,3D
885,34,True,True,True,True,64,0.1678714,0.043500674687500004,1.3,0.7,16,3D
886,36,True,True,True,True,64,0.24218771,0.04973655296875,1.3,0.7,16,3D
887,37,True,True,True,True,64,0.33592653,0.06352088984375001,1.3,0.8,12,3D
888,38,True,True,True,True,64,0.3732141,0.06859474828125,1.3,0.7,16,3D
889,39,True,True,True,True,64,0.33459672,0.057853420625,1.3,0.7,12,3D
890,40,True,True,True,True,64,0.10234937,0.0319101625,1.3,0.7,21,3D
891,40,True,True,True,True,64,0.29247063,0.06086121687499999,1.3,0.7,16,3D
892,42,True,True,True,True,64,0.10700804,0.03339129578125,1.3,0.7,16,3D
893,42,True,True,True,True,64,0.16089688,0.042592849218750006,1.3,0.7,12,3D
894,44,True,True,True,True,64,0.1046443,0.035324408125,1.3,0.7,16,3D
895,44,True,True,True,True,64,0.07183541,0.03323871953125,1.3,0.7,21,3D
896,44,True,True,True,True,64,0.12559323,0.04006803234375,1.3,0.7,12,3D
897,48,True,True,True,True,64,0.11996216,0.03573254765625,1.3,0.7,21,3D
898,48,True,True,True,True,64,0.27214411,0.055339329375,1.3,0.7,16,3D
899,48,True,True,True,True,64,0.16807008,0.042650438906250004,1.5,0.8,16,3D
900,51,True,True,True,True,64,0.20657988,0.048607736406250004,1.5,0.8,12,3D
901,50,True,True,True,True,64,0.21545516,0.04775685390625,1.5,0.8,11,3D
902,53,True,True,True,True,64,0.15507691,0.038927161875,1.3,0.7,11,3D
903,52,True,True,True,True,64,0.13096029,0.03594897125,1.3,0.7,15,3D
904,55,True,True,True,True,64,0.11148367,0.03170559203125,1.5,0.8,11,3D
905,54,True,True,True,True,64,0.16168882,0.04114257859375001,1.5,0.8,15,3D
906,55,True,True,True,True,64,0.23776335,0.05662752171875,1.5,0.8,15,3D
907,58,True,True,True,True,64,0.19257472,0.04564173515625,1.4,0.8,11,3D
908,58,True,True,True,True,64,0.10645614,0.0337505646875,1.4,0.8,11,3D
909,59,True,True,True,True,64,0.23230815,0.049638729374999996,1.4,0.8,15,3D
910,59,True,True,True,True,64,0.22943215,0.04739272234375,1.5,0.8,15,3D
911,61,True,True,True,True,64,0.18086892,0.04138592984375,1.8,0.8,20,3D
912,61,True,True,True,True,64,0.16174379,0.03910411859375,1.8,0.8,11,3D
913,62,True,True,True,True,64,0.19525249,0.03846871234375,1.5,0.8,15,3D
914,62,True,True,True,True,64,0.18420467,0.035670716875,1.3,0.7,20,3D
915,62,True,True,True,True,64,0.10320093,0.029237771640625,1.4,0.8,22,3D
916,61,True,True,True,True,64,0.06894445,0.0258823278125,1.4,0.8,17,3D
917,59,True,True,True,True,64,0.08979574,0.027724090546875,1.4,0.8,12,3D
918,58,True,True,True,True,64,0.06790625,0.02588294359375,1.4,0.8,17,3D
919,59,True,True,True,True,64,0.08114929,0.026035433125,1.4,0.8,12,3D
920,57,True,True,True,True,64,0.09545626,0.030045236718749996,1.5,0.8,17,3D
921,56,True,True,True,True,64,0.079692,0.027777085624999996,1.5,0.8,22,3D
922,55,True,True,True,True,64,0.09992726,0.029497671875,1.5,0.8,12,3D
923,54,True,True,True,True,64,0.07507073,0.026212475,1.5,0.8,17,3D
924,54,True,True,True,True,64,0.08382089,0.028216373437499997,1.5,0.8,22,3D
925,54,True,True,True,True,64,0.08162092,0.027876007343750002,1.5,0.8,12,3D
926,51,True,True,True,True,64,0.09980446,0.03018236796875,1.5,0.8,17,3D
927,51,True,True,True,True,64,0.1210261,0.0335193453125,1.5,0.8,12,3D
928,51,True,True,True,True,64,0.09917189,0.0295892165625,1.5,0.8,22,3D
929,51,True,True,True,True,64,0.1042029,0.0311148325,1.5,0.8,17,3D
930,48,True,True,True,True,64,0.10079622,0.0306777521875,1.5,0.8,17,3D
931,48,True,True,True,True,64,0.06983171,0.025633842656250003,1.5,0.8,7,3D
932,48,True,True,True,True,64,0.07385401,0.0264623096875,1.5,0.8,7,3D
933,47,True,True,True,True,64,0.08729034,0.028559068671875,1.5,0.8,17,3D
934,46,True,True,True,True,64,0.07568177,0.0268954365625,1.5,0.8,12,3D
935,47,True,True,True,True,64,0.08960513,0.029887953281249997,1.5,0.8,17,3D
936,43,True,True,True,True,64,0.10357077,0.028101014375,1.5,0.8,17,3D
937,42,True,True,True,True,64,0.08219073,0.028243104218750002,1.5,0.8,17,3D
938,40,True,True,True,True,64,0.07675678,0.0264275328125,1.5,0.8,17,3D
939,39,True,True,True,True,64,0.06865389,0.025090497343749997,1.5,0.8,12,3D
940,39,True,True,True,True,64,0.07711255,0.025918756875,1.6,0.8,17,3D
941,38,True,True,True,True,64,0.0747973,0.025662667187500002,1.8,0.9,17,3D
942,37,True,True,True,True,64,0.09486443,0.02782303796875,1.8,0.9,17,3D
943,37,True,True,True,True,64,0.09534616,0.0297897675,1.8,0.9,17,3D
944,36,True,True,True,True,64,0.08643258,0.02882578390625,1.8,0.9,17,3D
945,34,True,True,True,True,64,0.12907997,0.03310646796875,1.6,0.8,17,3D
946,33,True,True,True,True,64,0.08038358,0.027239435468750003,1.4,0.8,12,3D
947,33,True,True,True,True,64,0.03757834,0.0196381590625,1.5,0.8,12,3D
948,32,True,True,True,True,64,0.05187774,0.023187335625,1.8,0.9,12,3D
949,30,True,True,True,True,64,0.09477363,0.030160177500000003,1.8,0.9,17,3D
950,29,True,True,True,True,64,0.09574466,0.028694033437500002,1.8,0.9,12,3D
951,29,True,True,True,True,64,0.11761206,0.02825344765625,1.5,0.8,17,3D
952,28,True,True,True,True,64,0.14994098,0.030926315468750003,1.4,0.7,17,3D
953,27,True,True,True,True,64,0.07950836,0.02823160390625,1.3,0.7,17,3D
954,25,True,True,True,True,64,0.05170279,0.023681093437500002,1.4,0.7,12,3D
955,21,True,True,True,True,64,0.10429073,0.02875192328125,1.3,0.7,12,3D
956,20,True,True,True,True,64,0.08317479,0.0268914209375,1.5,0.8,17,3D
957,17,True,True,True,True,64,0.06815395,0.025613479843750002,1.5,0.8,17,3D
958,16,True,True,True,True,64,0.07856885,0.025369561406249998,1.5,0.8,17,3D
959,18,True,True,True,True,64,0.06727328,0.02450860609375,1.5,0.8,22,3D
960,13,True,True,True,True,64,0.07675298,0.026623783281249997,1.4,0.7,7,3D
961,13,True,True,True,True,64,0.09266722,0.02802742203125,1.5,0.8,17,3D
962,13,True,True,True,True,64,0.06863647,0.025038948125,1.5,0.8,17,3D
963,11,True,True,True,True,64,0.08504678,0.02632031359375,1.5,0.8,17,3D
964,11,True,True,True,True,64,0.07898986,0.02630451140625,1.8,0.9,17,3D
965,10,True,True,True,True,64,0.07422776,0.02553772921875,1.8,0.9,22,3D
966,8,True,True,True,True,64,0.0591926,0.02450522328125,1.8,0.9,17,3D
967,6,True,True,True,True,64,0.14832547,0.03141771078125,1.8,0.9,17,3D
968,5,True,True,True,True,64,0.0588673,0.023741200937500002,1.8,0.9,12,3D
969,5,True,True,True,True,64,0.06542811,0.024202589687499998,1.8,0.9,22,3D
970,4,True,True,True,True,64,0.05069323,0.02139731609375,1.8,0.9,17,3D
971,2,True,True,True,True,64,0.03001489,0.019710897656249997,1.6,0.8,17,3D
972,2,True,True,True,True,64,0.06902981,0.02279063578125,1.6,0.8,17,3D
973,2,True,True,True,True,64,0.02323188,0.018566679375,1.6,0.8,12,3D
974,2,True,True,True,True,64,0.02250229,0.0181731828125,1.5,0.8,17,3D
975,2,True,True,True,True,64,0.0199919,0.017788420312499997,1.5,0.8,17,3D
976,2,True,True,True,True,64,0.02794928,0.018631681875,1.3,0.7,17,3D
977,3,True,True,True,True,64,0.03556565,0.01971334375,1.3,0.7,12,3D
978,3,True,True,True,True,64,0.04801835,0.021001920625000003,1.3,0.7,17,3D
979,3,True,True,True,True,64,0.04790517,0.02135740578125,1.3,0.7,17,3D
980,3,True,True,True,True,64,0.05158185,0.0204937209375,1.3,0.7,17,3D
981,6,True,True,True,True,64,0.19603413,0.04418309625,1.3,0.7,17,3D
982,3,True,True,True,True,64,0.11319403,0.03273152015625,1.3,0.7,17,3D
983,5,True,True,True,True,64,0.08764893,0.028357683281249997,1.3,0.7,17,3D
984,8,True,True,True,True,64,0.06739771,0.026115093125000002,1.3,0.7,17,3D
985,7,True,True,True,True,64,0.07528181,0.0263533596875,1.3,0.7,22,3D
986,7,True,True,True,True,64,0.08302244,0.0285191146875,1.1,0.6,17,3D
987,8,True,True,True,True,64,0.15695889,0.03696816203125,1.1,0.6,17,3D
988,10,True,True,True,True,64,0.17619823,0.038228636875,1.3,0.7,12,3D
989,11,True,True,True,True,64,0.13428107,0.03466502171875,1.3,0.7,22,3D
990,11,True,True,True,True,64,0.13323872,0.035404572968750006,1.3,0.7,17,3D
991,13,True,True,True,True,64,0.14669238,0.038792296093750005,1.3,0.7,17,3D
992,13,True,True,True,True,64,0.1671114,0.0391012459375,1.3,0.7,17,3D
993,15,True,True,True,True,64,0.13415152,0.036190058125,1.3,0.7,22,3D
994,16,True,True,True,True,64,0.13612373,0.03497243078125,1.3,0.7,17,3D
995,19,True,True,True,True,64,0.12385993,0.035771494375000004,1.3,0.7,17,3D
996,20,True,True,True,True,64,0.12650268,0.03455342125,1.3,0.7,12,3D
997,20,True,True,True,True,64,0.11657131,0.033192900312499996,1.3,0.7,12,3D
998,22,True,True,True,True,64,0.13556938,0.034796949218750005,1.3,0.7,17,3D
999,23,True,True,True,True,64,0.13795491,0.03593563359375,1.3,0.7,22,3D
1000,24,True,True,True,True,64,0.1388073,0.03964541625,1.1,0.6,22,3D
1001,26,True,True,True,True,64,0.19227117,0.0401670171875,1.1,0.6,17,3D
1002,26,True,True,True,True,64,0.16333078,0.03961388453125,1.1,0.6,17,3D
1003,28,True,True,True,True,64,0.19827372,0.040257159687499995,1.1,0.6,12,3D
1004,28,True,True,True,True,64,0.19833274,0.041843412499999996,1.1,0.6,22,3D
1005,29,True,True,True,True,64,0.21088043,0.0450177496875,1.1,0.6,17,3D
1006,33,True,True,True,True,64,0.0380827,0.021515265000000002,1.3,0.7,17,3D
1007,32,True,True,True,True,64,0.09178206,0.0291835928125,1.3,0.7,17,3D
1008,33,True,True,True,True,64,0.192477,0.043599215312499995,1.3,0.7,17,3D
1009,36,True,True,True,True,64,0.20744821,0.04568020625,1.3,0.7,17,3D
1010,36,True,True,True,True,64,0.20493762,0.044949454375,1.3,0.7,17,3D
1011,38,True,True,True,True,64,0.27463108,0.05068883265625,1.3,0.7,17,3D
