task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,latency_per_sample_mean,latency_per_sample_std,latency_per_sample_ci95,goodput_per_latency_mean,goodput_per_latency_std,goodput_per_latency_ci95,retransmission_rate_mean,retransmission_rate_std,retransmission_rate_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
deepsense-exact,0.05,1.0,dino_detector,5,0.01267605633802817,0.01259756607042135,0.01104225352112676,0.0,0.0,0.0,0.01267605633802817,0.01259756607042135,0.01104225352112676,0.6,0.5477225575051661,0.4800999895855029,1.8,1.7888543819998317,1.5679999999999998,0.11140845070422536,0.01133780946337921,0.00993802816901408,0.10544677880460077,0.10251836458238173,0.08986130860213845,0.21014084507042252,0.01007805285633708,0.008833802816901408,0.05813030851005534,0.05713825297751606,0.050083886967135824,0.0,0.0,0.0,0.0,0.0,0.0,0.9873239436619718,0.012597566070421333,0.011042253521126744,0.4915492957746479,0.029627723898538905,0.0259698450250454,0.6922263329079694,0.016753473706277222,0.014685067178064554,0.7444029782645767,0.0743434687262344,0.065164923503956
deepsense-exact,0.05,1.0,ensemble_detector,5,0.01267605633802817,0.01354604511385306,0.011873632058734894,0.03333333333333333,0.07453559924999299,0.06533333333333333,0.014084507042253521,0.016515548450082497,0.014476516495869696,0.7666666666666667,0.4346134936801766,0.3809555237965596,2.0,2.345207879911715,2.055665342413497,0.11549295774647886,0.018167103295090744,0.015924168145456663,0.0986109578290353,0.0902496270549294,0.07910728600721989,0.2112676056338028,0.013212438760066,0.011581213196695759,0.05715244539803048,0.05731312241512283,0.05023716678740877,0.0,0.0,0.0,0.0,0.0,0.0,0.9859154929577464,0.016515548450082525,0.01447651649586972,0.452112676056338,0.03638876248665862,0.03189615664260708,0.7257326766198405,0.06892520236580368,0.060415603638323614,0.7656414653645924,0.0820515118279873,0.07192132117677098
deepsense-exact,0.05,1.0,opensemcom_progressive,5,0.009859154929577466,0.011783944035691205,0.010329082363488626,0.0,0.0,0.0,0.009859154929577466,0.011783944035691205,0.010329082363488626,0.6,0.5477225575051661,0.4800999895855029,1.4,1.6733200530681511,1.466729695615385,0.10887323943661972,0.010605549632122081,0.009296174127139761,0.08318885333730189,0.09474639883097996,0.0830488802564761,0.20788732394366197,0.00942715522855296,0.008263265890790898,0.04549910409802901,0.05312603698743174,0.04656702459099368,0.0,0.0,0.0,0.0,0.0,0.0,0.9901408450704225,0.011783944035691189,0.010329082363488612,0.4915492957746479,0.029627723898538905,0.0259698450250454,0.6922263329079694,0.016753473706277222,0.014685067178064554,0.7444029782645767,0.0743434687262344,0.065164923503956
deepsense-exact,0.05,1.0,opensemcom_no_channel,5,0.008450704225352112,0.011571603327573933,0.010142957526454287,0.04,0.08944271909999159,0.0784,0.009859154929577464,0.014603127713611072,0.012800205810684211,0.5599999999999999,0.5176871642217914,0.4537728065893768,1.4,2.073644135332772,1.8176292251171577,0.11084507042253519,0.01606344048497218,0.014080226391752633,0.06675292790551077,0.08290281341817748,0.0726675199209784,0.20788732394366197,0.011682502170888863,0.010240164648547373,0.03838998816167765,0.050542751502299685,0.04430267502657651,0.0,0.0,0.0,0.0,0.0,0.0,0.9901408450704225,0.014603127713611051,0.012800205810684192,0.4873239436619718,0.04207709646842158,0.03688220121568914,0.6989071661907664,0.036843633541186895,0.032294868701384594,0.8054090354090354,0.04290385287659305,0.03760688515925508
deepsense-exact,0.05,1.0,deepjscc_pca,5,0.004225352112676056,0.0038572011091913107,0.003380985842151429,0.0,0.0,0.0,0.004225352112676056,0.0038572011091913107,0.003380985842151429,0.6,0.5477225575051661,0.4800999895855029,0.6,0.5477225575051661,0.4800999895855029,0.10253521126760563,0.0023143206655147834,0.0020285915052908545,0.040540540540540536,0.03700828091251122,0.03243918848550695,0.20338028169014088,0.0030857608873530594,0.0027047886737211527,0.02054794520547945,0.0187576218323687,0.016441780465256947,0.0,0.0,0.0,0.0,0.0,0.0,0.995774647887324,0.0038572011091913055,0.003380985842151424,0.4408450704225352,0.03811934817668833,0.033413081882174636,0.5774297966896551,0.051471153745062094,0.04511645547248627,0.828628601074772,0.07367914782926038,0.06458262056362904
deepsense-exact,0.05,1.0,opensemcom_receiver_only,5,0.0028169014084507044,0.006298783035210675,0.00552112676056338,0.0,0.0,0.0,0.0028169014084507044,0.006298783035210675,0.00552112676056338,0.2,0.4472135954999579,0.39199999999999996,0.4,0.8944271909999159,0.7839999999999999,0.10309859154929576,0.006928661338731734,0.006073239436619709,0.024390243902439025,0.05453824335365341,0.04780487804878049,0.20225352112676057,0.005039026428168533,0.004416901408450698,0.013333333333333332,0.029814239699997195,0.02613333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9971830985915492,0.0062987830352106665,0.005521126760563372,0.504225352112676,0.048688411316742564,0.04267727418891691,0.686525394136088,0.04914167730541006,0.04307457934543619,0.8093861358783867,0.05996147565662383,0.05255855075496861
deepsense-sector,0.05,0.3,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.20732824427480917,0.00668974116036844,0.005863816666693163,0.0432012432012432,0.038034432747639374,0.033338650226871366,0.0,0.0,0.0,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
deepsense-sector,0.05,0.3,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.20488549618320612,0.007962384617041402,0.006979337840547655,0.028386428386428388,0.045677616402207265,0.040038196087593965,0.0,0.0,0.0,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-sector,0.05,0.3,fixed_refine_all,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10687022900763359,0.010241532721373086,0.008977099236641225,0.03854335063388071,0.05633574734246786,0.04938045976343641,0.20366412213740462,0.00546215078473231,0.004787786259541984,0.0217958966160405,0.0322960992562221,0.02830877915123726,0.0,0.0,0.0,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-sector,0.05,0.3,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.20366412213740456,0.008193226177098464,0.007181679389312974,0.02097902097902098,0.0469105170104851,0.041118881118881116,0.0,0.0,0.0,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-sector,0.05,0.3,witt_context_style,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10595419847328244,0.008875995025189997,0.007780152671755718,0.039366595895258316,0.05766655304388938,0.05054696239261975,0.20366412213740462,0.00546215078473231,0.004787786259541984,0.0217958966160405,0.0322960992562221,0.02830877915123726,0.0,0.0,0.0,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-sector,0.05,0.3,deepjscc_pca,5,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.0,0.0,0.0,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.4,0.5477225575051661,0.4800999895855029,0.4,0.5477225575051661,0.4800999895855029,0.10183206106870228,0.0025086529351381576,0.0021989312500099297,0.029197080291970805,0.03997974872300483,0.03504379486025569,0.20244274809160306,0.00334487058018422,0.0029319083333465817,0.014814814814814814,0.020286020648339485,0.017781481095759364,0.0,0.0,0.0,0.0,0.0,0.0,0.9969465648854963,0.004181088225230283,0.0036648854166832345,0.8870229007633588,0.016549223960823492,0.014506034382497698,0.6469636872711229,0.07197558924596201,0.06308938562763296,0.8102478343195438,0.20448740475385171,0.17924111312827343
deepsense-sector,0.05,0.3,ensemble_detector,5,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.2,0.4472135954999579,0.39199999999999996,0.4,0.8944271909999159,0.7839999999999999,0.10335877862595419,0.007510457329006926,0.006583206106870227,0.026143790849673203,0.05845929352940627,0.05124183006535948,0.20244274809160306,0.00546215078473231,0.004787786259541984,0.014388489208633093,0.03217363996402575,0.028201438848920863,0.0,0.0,0.0,0.0,0.0,0.0,0.9969465648854963,0.0068276884809154,0.00598473282442749,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
deepsense-sector,0.05,0.3,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.20122137404580154,0.002731075392366155,0.002393893129770992,0.007407407407407407,0.01656346649999844,0.014518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
deepsense-sector,0.05,0.45,opensemcom_no_channel,5,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.0,0.0,0.0,0.00916030534351145,0.008362176450460551,0.007329770833366457,0.8,0.4472135954999579,0.39199999999999996,1.2,1.0954451150103321,0.9601999791710057,0.11007633587786261,0.009198394095506598,0.008062747916703094,0.0788388869804191,0.06569317841553508,0.05758260973730208,0.20732824427480917,0.00668974116036844,0.005863816666693163,0.0432012432012432,0.038034432747639374,0.033338650226871366,0.0,0.0,0.0,0.0,0.0,0.0,0.9908396946564885,0.008362176450460565,0.007329770833366469,0.9083969465648855,0.02019657489362282,0.01770307843492403,0.8305125589765948,0.11414759912015905,0.10005478211161976,0.5202652105456024,0.26796718773613554,0.23488359622683924
deepsense-sector,0.05,0.45,dino_detector,5,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.0,0.0,0.0,0.0061068702290076335,0.009952980771301754,0.008724172300684572,0.4,0.5477225575051661,0.4800999895855029,0.8,1.3038404810405297,1.1428665713896788,0.10549618320610687,0.00895768269417158,0.007851755070616116,0.05226039783001808,0.08291292068613036,0.0726763793319565,0.20488549618320612,0.007962384617041402,0.006979337840547655,0.028386428386428388,0.045677616402207265,0.040038196087593965,0.0,0.0,0.0,0.0,0.0,0.0,0.9938931297709924,0.009952980771301771,0.008724172300684585,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-sector,0.05,0.45,fixed_refine_all,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10687022900763359,0.010241532721373086,0.008977099236641225,0.03854335063388071,0.05633574734246786,0.04938045976343641,0.20366412213740462,0.00546215078473231,0.004787786259541984,0.0217958966160405,0.0322960992562221,0.02830877915123726,0.0,0.0,0.0,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-sector,0.05,0.45,opensemcom_progressive,5,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.0,0.0,0.0,0.004580152671755725,0.010241532721373082,0.008977099236641221,0.2,0.4472135954999579,0.39199999999999996,0.6,1.3416407864998738,1.176,0.10412213740458016,0.009217379449235777,0.0080793893129771,0.03797468354430379,0.08491397382910593,0.07443037974683543,0.20366412213740456,0.008193226177098464,0.007181679389312974,0.02097902097902098,0.0469105170104851,0.041118881118881116,0.0,0.0,0.0,0.0,0.0,0.0,0.9954198473282443,0.0102415327213731,0.008977099236641237,0.9099236641221374,0.01975905206953402,0.017319572770586898,0.8336700076738875,0.059049480138345566,0.05175915143714283,0.5721988609844303,0.21556477762525683,0.18895085855928237
deepsense-sector,0.05,0.45,witt_context_style,5,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.004580152671755725,0.006827688480915388,0.005984732824427481,0.4,0.5477225575051661,0.4800999895855029,0.6,0.8944271909999159,0.7839999999999999,0.10595419847328244,0.008875995025189997,0.007780152671755718,0.039366595895258316,0.05766655304388938,0.05054696239261975,0.20366412213740462,0.00546215078473231,0.004787786259541984,0.0217958966160405,0.0322960992562221,0.02830877915123726,0.0,0.0,0.0,0.0,0.0,0.0,0.9954198473282443,0.0068276884809154,0.00598473282442749,0.9114503816793892,0.017573838829345528,0.015404148913232435,0.8301420172806164,0.07897714275596121,0.06922651786944546,0.5744010377765967,0.2755593319124626,0.24153840401235188
deepsense-sector,0.05,0.45,deepjscc_pca,5,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.0,0.0,0.0,0.0030534351145038168,0.004181088225230276,0.0036648854166832284,0.4,0.5477225575051661,0.4800999895855029,0.4,0.5477225575051661,0.4800999895855029,0.10183206106870228,0.0025086529351381576,0.0021989312500099297,0.029197080291970805,0.03997974872300483,0.03504379486025569,0.20244274809160306,0.00334487058018422,0.0029319083333465817,0.014814814814814814,0.020286020648339485,0.017781481095759364,0.0,0.0,0.0,0.0,0.0,0.0,0.9969465648854963,0.004181088225230283,0.0036648854166832345,0.8870229007633588,0.016549223960823492,0.014506034382497698,0.6469636872711229,0.07197558924596201,0.06308938562763296,0.8102478343195438,0.20448740475385171,0.17924111312827343
deepsense-sector,0.05,0.45,ensemble_detector,5,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.0,0.0,0.0,0.0030534351145038168,0.006827688480915388,0.005984732824427481,0.2,0.4472135954999579,0.39199999999999996,0.4,0.8944271909999159,0.7839999999999999,0.10335877862595419,0.007510457329006926,0.006583206106870227,0.026143790849673203,0.05845929352940627,0.05124183006535948,0.20244274809160306,0.00546215078473231,0.004787786259541984,0.014388489208633093,0.03217363996402575,0.028201438848920863,0.0,0.0,0.0,0.0,0.0,0.0,0.9969465648854963,0.0068276884809154,0.00598473282442749,0.9083969465648856,0.017902350228333672,0.015692101850484686,0.8367376580229244,0.07906540041293564,0.0693038791166931,0.5601055649331512,0.2931630566381154,0.2569687490687032
deepsense-sector,0.05,0.45,opensemcom_receiver_only,5,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.0,0.0,0.0,0.0015267175572519084,0.003413844240457694,0.0029923664122137403,0.2,0.4472135954999579,0.39199999999999996,0.2,0.4472135954999579,0.39199999999999996,0.10167938931297708,0.00375522866450346,0.003291603053435111,0.014084507042253521,0.03149391517605338,0.0276056338028169,0.20122137404580154,0.002731075392366155,0.002393893129770992,0.007407407407407407,0.01656346649999844,0.014518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.9984732824427482,0.0034138442404577,0.002992366412213745,0.9099236641221374,0.013655376961830765,0.011969465648854951,0.8454591399919054,0.07841531008837035,0.06873404982305388,0.4164303676222465,0.131755262150174,0.11548857924394891
